title,description,startTime,endTime,maxGuestCount,eventStatus,locationID,hostID,guestCount
Event#1016,Event#1016's description,2021-01-06 01:00:00,2021-01-06 02:00:00,11,OPEN,70,73,1
Event#1017,Event#1017's description,2021-01-06 02:00:00,2021-01-06 03:00:00,11,OPEN,109,290,1
Event#1018,Event#1018's description,2021-01-06 03:00:00,2021-01-06 04:00:00,13,OPEN,158,227,1
Event#1019,Event#1019's description,2021-01-06 04:00:00,2021-01-06 05:00:00,5,OPEN,289,279,1
Event#1020,Event#1020's description,2021-01-06 05:00:00,2021-01-06 06:00:00,13,OPEN,83,444,1
Event#1021,Event#1021's description,2021-01-06 06:00:00,2021-01-06 07:00:00,17,OPEN,1,244,1
Event#1022,Event#1022's description,2021-01-06 07:00:00,2021-01-06 08:00:00,11,OPEN,24,253,1
Event#1023,Event#1023's description,2021-01-06 08:00:00,2021-01-06 09:00:00,16,OPEN,94,255,1
Event#1024,Event#1024's description,2021-01-06 09:00:00,2021-01-06 10:00:00,12,OPEN,61,468,1
Event#1025,Event#1025's description,2021-01-06 10:00:00,2021-01-06 11:00:00,14,OPEN,130,430,1
Event#1026,Event#1026's description,2021-01-06 11:00:00,2021-01-06 12:00:00,7,OPEN,122,306,1
Event#1027,Event#1027's description,2021-01-06 12:00:00,2021-01-06 13:00:00,5,OPEN,330,269,1
Event#1028,Event#1028's description,2021-01-06 13:00:00,2021-01-06 14:00:00,14,OPEN,30,408,1
Event#1029,Event#1029's description,2021-01-06 14:00:00,2021-01-06 15:00:00,9,OPEN,301,472,1
Event#1030,Event#1030's description,2021-01-06 15:00:00,2021-01-06 16:00:00,12,OPEN,351,157,1
Event#1031,Event#1031's description,2021-01-06 16:00:00,2021-01-06 17:00:00,6,OPEN,188,21,1
Event#1032,Event#1032's description,2021-01-06 17:00:00,2021-01-06 18:00:00,8,OPEN,325,387,1
Event#1033,Event#1033's description,2021-01-06 18:00:00,2021-01-06 19:00:00,16,OPEN,13,122,1
Event#1034,Event#1034's description,2021-01-06 19:00:00,2021-01-06 20:00:00,10,OPEN,26,45,1
Event#1035,Event#1035's description,2021-01-06 20:00:00,2021-01-06 21:00:00,10,OPEN,335,72,1
Event#1036,Event#1036's description,2021-01-06 21:00:00,2021-01-06 22:00:00,10,OPEN,57,157,1
Event#1037,Event#1037's description,2021-01-06 22:00:00,2021-01-06 23:00:00,6,OPEN,399,81,1
Event#1038,Event#1038's description,2021-01-06 23:00:00,2021-01-07 00:00:00,9,OPEN,52,229,1
Event#1039,Event#1039's description,2021-01-07 00:00:00,2021-01-07 01:00:00,14,OPEN,143,101,1
Event#1040,Event#1040's description,2021-01-07 01:00:00,2021-01-07 02:00:00,12,OPEN,55,110,1
Event#1041,Event#1041's description,2021-01-07 02:00:00,2021-01-07 03:00:00,7,OPEN,206,441,1
Event#1042,Event#1042's description,2021-01-07 03:00:00,2021-01-07 04:00:00,17,OPEN,261,311,1
Event#1043,Event#1043's description,2021-01-07 04:00:00,2021-01-07 05:00:00,20,OPEN,100,256,1
Event#1044,Event#1044's description,2021-01-07 05:00:00,2021-01-07 06:00:00,18,OPEN,113,336,1
Event#1045,Event#1045's description,2021-01-07 06:00:00,2021-01-07 07:00:00,7,OPEN,320,383,1
Event#1046,Event#1046's description,2021-01-07 07:00:00,2021-01-07 08:00:00,8,OPEN,191,466,1
Event#1047,Event#1047's description,2021-01-07 08:00:00,2021-01-07 09:00:00,11,OPEN,389,158,1
Event#1048,Event#1048's description,2021-01-07 09:00:00,2021-01-07 10:00:00,9,OPEN,69,211,1
Event#1049,Event#1049's description,2021-01-07 10:00:00,2021-01-07 11:00:00,13,OPEN,114,144,1
Event#1050,Event#1050's description,2021-01-07 11:00:00,2021-01-07 12:00:00,17,OPEN,47,155,1
Event#1051,Event#1051's description,2021-01-07 12:00:00,2021-01-07 13:00:00,20,OPEN,53,475,1
Event#1052,Event#1052's description,2021-01-07 13:00:00,2021-01-07 14:00:00,10,OPEN,11,159,1
Event#1053,Event#1053's description,2021-01-07 14:00:00,2021-01-07 15:00:00,7,OPEN,318,384,1
Event#1054,Event#1054's description,2021-01-07 15:00:00,2021-01-07 16:00:00,10,OPEN,214,292,1
Event#1055,Event#1055's description,2021-01-07 16:00:00,2021-01-07 17:00:00,13,OPEN,80,266,1
Event#1056,Event#1056's description,2021-01-07 17:00:00,2021-01-07 18:00:00,5,OPEN,109,197,1
Event#1057,Event#1057's description,2021-01-07 18:00:00,2021-01-07 19:00:00,8,OPEN,357,169,1
Event#1058,Event#1058's description,2021-01-07 19:00:00,2021-01-07 20:00:00,13,OPEN,217,333,1
Event#1059,Event#1059's description,2021-01-07 20:00:00,2021-01-07 21:00:00,13,OPEN,204,122,1
Event#1060,Event#1060's description,2021-01-07 21:00:00,2021-01-07 22:00:00,18,OPEN,92,337,1
Event#1061,Event#1061's description,2021-01-07 22:00:00,2021-01-07 23:00:00,14,OPEN,27,280,1
Event#1062,Event#1062's description,2021-01-07 23:00:00,2021-01-08 00:00:00,16,OPEN,179,376,1
Event#1063,Event#1063's description,2021-01-08 00:00:00,2021-01-08 01:00:00,20,OPEN,227,467,1
Event#1064,Event#1064's description,2021-01-08 01:00:00,2021-01-08 02:00:00,7,OPEN,70,46,1
Event#1065,Event#1065's description,2021-01-08 02:00:00,2021-01-08 03:00:00,16,OPEN,123,138,1
Event#1066,Event#1066's description,2021-01-08 03:00:00,2021-01-08 04:00:00,9,OPEN,274,207,1
Event#1067,Event#1067's description,2021-01-08 04:00:00,2021-01-08 05:00:00,9,OPEN,253,85,1
Event#1068,Event#1068's description,2021-01-08 05:00:00,2021-01-08 06:00:00,17,OPEN,82,33,1
Event#1069,Event#1069's description,2021-01-08 06:00:00,2021-01-08 07:00:00,16,OPEN,226,329,1
Event#1070,Event#1070's description,2021-01-08 07:00:00,2021-01-08 08:00:00,12,OPEN,95,291,1
Event#1071,Event#1071's description,2021-01-08 08:00:00,2021-01-08 09:00:00,7,OPEN,80,139,1
Event#1072,Event#1072's description,2021-01-08 09:00:00,2021-01-08 10:00:00,15,OPEN,37,183,1
Event#1073,Event#1073's description,2021-01-08 10:00:00,2021-01-08 11:00:00,5,OPEN,400,208,1
Event#1074,Event#1074's description,2021-01-08 11:00:00,2021-01-08 12:00:00,18,OPEN,8,371,1
Event#1075,Event#1075's description,2021-01-08 12:00:00,2021-01-08 13:00:00,14,OPEN,194,414,1
Event#1076,Event#1076's description,2021-01-08 13:00:00,2021-01-08 14:00:00,9,OPEN,145,3,1
Event#1077,Event#1077's description,2021-01-08 14:00:00,2021-01-08 15:00:00,7,OPEN,124,262,1
Event#1078,Event#1078's description,2021-01-08 15:00:00,2021-01-08 16:00:00,18,OPEN,73,148,1
Event#1079,Event#1079's description,2021-01-08 16:00:00,2021-01-08 17:00:00,6,OPEN,227,291,1
Event#1080,Event#1080's description,2021-01-08 17:00:00,2021-01-08 18:00:00,19,OPEN,320,70,1
Event#1081,Event#1081's description,2021-01-08 18:00:00,2021-01-08 19:00:00,15,OPEN,396,456,1
Event#1082,Event#1082's description,2021-01-08 19:00:00,2021-01-08 20:00:00,9,OPEN,106,95,1
Event#1083,Event#1083's description,2021-01-08 20:00:00,2021-01-08 21:00:00,19,OPEN,257,342,1
Event#1084,Event#1084's description,2021-01-08 21:00:00,2021-01-08 22:00:00,7,OPEN,251,154,1
Event#1085,Event#1085's description,2021-01-08 22:00:00,2021-01-08 23:00:00,7,OPEN,121,316,1
Event#1086,Event#1086's description,2021-01-08 23:00:00,2021-01-09 00:00:00,10,OPEN,121,478,1
Event#1087,Event#1087's description,2021-01-09 00:00:00,2021-01-09 01:00:00,13,OPEN,181,441,1
Event#1088,Event#1088's description,2021-01-09 01:00:00,2021-01-09 02:00:00,17,OPEN,287,103,1
Event#1089,Event#1089's description,2021-01-09 02:00:00,2021-01-09 03:00:00,12,OPEN,90,272,1
Event#1090,Event#1090's description,2021-01-09 03:00:00,2021-01-09 04:00:00,13,OPEN,44,394,1
Event#1091,Event#1091's description,2021-01-09 04:00:00,2021-01-09 05:00:00,6,OPEN,17,359,1
Event#1092,Event#1092's description,2021-01-09 05:00:00,2021-01-09 06:00:00,5,OPEN,71,260,1
Event#1093,Event#1093's description,2021-01-09 06:00:00,2021-01-09 07:00:00,8,OPEN,21,14,1
Event#1094,Event#1094's description,2021-01-09 07:00:00,2021-01-09 08:00:00,8,OPEN,128,251,1
Event#1095,Event#1095's description,2021-01-09 08:00:00,2021-01-09 09:00:00,12,OPEN,276,265,1
Event#1096,Event#1096's description,2021-01-09 09:00:00,2021-01-09 10:00:00,19,OPEN,211,469,1
Event#1097,Event#1097's description,2021-01-09 10:00:00,2021-01-09 11:00:00,13,OPEN,152,317,1
Event#1098,Event#1098's description,2021-01-09 11:00:00,2021-01-09 12:00:00,16,OPEN,70,236,1
Event#1099,Event#1099's description,2021-01-09 12:00:00,2021-01-09 13:00:00,9,OPEN,226,266,1
Event#1100,Event#1100's description,2021-01-09 13:00:00,2021-01-09 14:00:00,12,OPEN,37,462,1
Event#1101,Event#1101's description,2021-01-09 14:00:00,2021-01-09 15:00:00,16,OPEN,357,372,1
Event#1102,Event#1102's description,2021-01-09 15:00:00,2021-01-09 16:00:00,6,OPEN,37,130,1
Event#1103,Event#1103's description,2021-01-09 16:00:00,2021-01-09 17:00:00,9,OPEN,94,19,1
Event#1104,Event#1104's description,2021-01-09 17:00:00,2021-01-09 18:00:00,5,OPEN,321,176,1
Event#1105,Event#1105's description,2021-01-09 18:00:00,2021-01-09 19:00:00,18,OPEN,34,379,1
Event#1106,Event#1106's description,2021-01-09 19:00:00,2021-01-09 20:00:00,11,OPEN,247,236,1
Event#1107,Event#1107's description,2021-01-09 20:00:00,2021-01-09 21:00:00,20,OPEN,269,424,1
Event#1108,Event#1108's description,2021-01-09 21:00:00,2021-01-09 22:00:00,7,OPEN,312,9,1
Event#1109,Event#1109's description,2021-01-09 22:00:00,2021-01-09 23:00:00,11,OPEN,161,420,1
Event#1110,Event#1110's description,2021-01-09 23:00:00,2021-01-10 00:00:00,17,OPEN,201,378,1
Event#1111,Event#1111's description,2021-01-10 00:00:00,2021-01-10 01:00:00,15,OPEN,222,307,1
Event#1112,Event#1112's description,2021-01-10 01:00:00,2021-01-10 02:00:00,16,OPEN,44,342,1
Event#1113,Event#1113's description,2021-01-10 02:00:00,2021-01-10 03:00:00,17,OPEN,74,236,1
Event#1114,Event#1114's description,2021-01-10 03:00:00,2021-01-10 04:00:00,13,OPEN,267,57,1
Event#1115,Event#1115's description,2021-01-10 04:00:00,2021-01-10 05:00:00,5,OPEN,297,8,1
Event#1116,Event#1116's description,2021-01-10 05:00:00,2021-01-10 06:00:00,15,OPEN,381,437,1
Event#1117,Event#1117's description,2021-01-10 06:00:00,2021-01-10 07:00:00,10,OPEN,53,256,1
Event#1118,Event#1118's description,2021-01-10 07:00:00,2021-01-10 08:00:00,5,OPEN,1,126,1
Event#1119,Event#1119's description,2021-01-10 08:00:00,2021-01-10 09:00:00,10,OPEN,175,76,1
Event#1120,Event#1120's description,2021-01-10 09:00:00,2021-01-10 10:00:00,14,OPEN,281,109,1
Event#1121,Event#1121's description,2021-01-10 10:00:00,2021-01-10 11:00:00,20,OPEN,111,357,1
Event#1122,Event#1122's description,2021-01-10 11:00:00,2021-01-10 12:00:00,18,OPEN,264,477,1
Event#1123,Event#1123's description,2021-01-10 12:00:00,2021-01-10 13:00:00,8,OPEN,240,466,1
Event#1124,Event#1124's description,2021-01-10 13:00:00,2021-01-10 14:00:00,5,OPEN,276,308,1
Event#1125,Event#1125's description,2021-01-10 14:00:00,2021-01-10 15:00:00,7,OPEN,149,253,1
Event#1126,Event#1126's description,2021-01-10 15:00:00,2021-01-10 16:00:00,8,OPEN,119,310,1
Event#1127,Event#1127's description,2021-01-10 16:00:00,2021-01-10 17:00:00,13,OPEN,126,338,1
Event#1128,Event#1128's description,2021-01-10 17:00:00,2021-01-10 18:00:00,19,OPEN,54,421,1
Event#1129,Event#1129's description,2021-01-10 18:00:00,2021-01-10 19:00:00,15,OPEN,358,289,1
Event#1130,Event#1130's description,2021-01-10 19:00:00,2021-01-10 20:00:00,16,OPEN,71,401,1
Event#1131,Event#1131's description,2021-01-10 20:00:00,2021-01-10 21:00:00,15,OPEN,144,64,1
Event#1132,Event#1132's description,2021-01-10 21:00:00,2021-01-10 22:00:00,20,OPEN,140,431,1
Event#1133,Event#1133's description,2021-01-10 22:00:00,2021-01-10 23:00:00,19,OPEN,208,178,1
Event#1134,Event#1134's description,2021-01-10 23:00:00,2021-01-11 00:00:00,10,OPEN,345,427,1
Event#1135,Event#1135's description,2021-01-11 00:00:00,2021-01-11 01:00:00,17,OPEN,38,309,1
Event#1136,Event#1136's description,2021-01-11 01:00:00,2021-01-11 02:00:00,18,OPEN,268,95,1
Event#1137,Event#1137's description,2021-01-11 02:00:00,2021-01-11 03:00:00,5,OPEN,157,26,1
Event#1138,Event#1138's description,2021-01-11 03:00:00,2021-01-11 04:00:00,10,OPEN,313,214,1
Event#1139,Event#1139's description,2021-01-11 04:00:00,2021-01-11 05:00:00,14,OPEN,124,82,1
Event#1140,Event#1140's description,2021-01-11 05:00:00,2021-01-11 06:00:00,11,OPEN,168,395,1
Event#1141,Event#1141's description,2021-01-11 06:00:00,2021-01-11 07:00:00,17,OPEN,360,236,1
Event#1142,Event#1142's description,2021-01-11 07:00:00,2021-01-11 08:00:00,12,OPEN,189,426,1
Event#1143,Event#1143's description,2021-01-11 08:00:00,2021-01-11 09:00:00,13,OPEN,267,76,1
Event#1144,Event#1144's description,2021-01-11 09:00:00,2021-01-11 10:00:00,15,OPEN,349,219,1
Event#1145,Event#1145's description,2021-01-11 10:00:00,2021-01-11 11:00:00,7,OPEN,95,378,1
Event#1146,Event#1146's description,2021-01-11 11:00:00,2021-01-11 12:00:00,20,OPEN,378,172,1
Event#1147,Event#1147's description,2021-01-11 12:00:00,2021-01-11 13:00:00,11,OPEN,267,319,1
Event#1148,Event#1148's description,2021-01-11 13:00:00,2021-01-11 14:00:00,8,OPEN,109,418,1
Event#1149,Event#1149's description,2021-01-11 14:00:00,2021-01-11 15:00:00,13,OPEN,26,202,1
Event#1150,Event#1150's description,2021-01-11 15:00:00,2021-01-11 16:00:00,9,OPEN,278,304,1
Event#1151,Event#1151's description,2021-01-11 16:00:00,2021-01-11 17:00:00,19,OPEN,325,20,1
Event#1152,Event#1152's description,2021-01-11 17:00:00,2021-01-11 18:00:00,16,OPEN,305,24,1
Event#1153,Event#1153's description,2021-01-11 18:00:00,2021-01-11 19:00:00,16,OPEN,303,81,1
Event#1154,Event#1154's description,2021-01-11 19:00:00,2021-01-11 20:00:00,6,OPEN,186,348,1
Event#1155,Event#1155's description,2021-01-11 20:00:00,2021-01-11 21:00:00,17,OPEN,127,235,1
Event#1156,Event#1156's description,2021-01-11 21:00:00,2021-01-11 22:00:00,18,OPEN,26,118,1
Event#1157,Event#1157's description,2021-01-11 22:00:00,2021-01-11 23:00:00,9,OPEN,156,208,1
Event#1158,Event#1158's description,2021-01-11 23:00:00,2021-01-12 00:00:00,5,OPEN,185,31,1
Event#1159,Event#1159's description,2021-01-12 00:00:00,2021-01-12 01:00:00,6,OPEN,117,409,1
Event#1160,Event#1160's description,2021-01-12 01:00:00,2021-01-12 02:00:00,13,OPEN,42,13,1
Event#1161,Event#1161's description,2021-01-12 02:00:00,2021-01-12 03:00:00,18,OPEN,357,183,1
Event#1162,Event#1162's description,2021-01-12 03:00:00,2021-01-12 04:00:00,16,OPEN,60,178,1
Event#1163,Event#1163's description,2021-01-12 04:00:00,2021-01-12 05:00:00,7,OPEN,149,127,1
Event#1164,Event#1164's description,2021-01-12 05:00:00,2021-01-12 06:00:00,17,OPEN,95,128,1
Event#1165,Event#1165's description,2021-01-12 06:00:00,2021-01-12 07:00:00,17,OPEN,325,128,1
Event#1166,Event#1166's description,2021-01-12 07:00:00,2021-01-12 08:00:00,8,OPEN,250,295,1
Event#1167,Event#1167's description,2021-01-12 08:00:00,2021-01-12 09:00:00,19,OPEN,194,401,1
Event#1168,Event#1168's description,2021-01-12 09:00:00,2021-01-12 10:00:00,16,OPEN,257,94,1
Event#1169,Event#1169's description,2021-01-12 10:00:00,2021-01-12 11:00:00,5,OPEN,200,274,1
Event#1170,Event#1170's description,2021-01-12 11:00:00,2021-01-12 12:00:00,18,OPEN,61,288,1
Event#1171,Event#1171's description,2021-01-12 12:00:00,2021-01-12 13:00:00,19,OPEN,25,280,1
Event#1172,Event#1172's description,2021-01-12 13:00:00,2021-01-12 14:00:00,15,OPEN,367,94,1
Event#1173,Event#1173's description,2021-01-12 14:00:00,2021-01-12 15:00:00,19,OPEN,189,182,1
Event#1174,Event#1174's description,2021-01-12 15:00:00,2021-01-12 16:00:00,20,OPEN,202,75,1
Event#1175,Event#1175's description,2021-01-12 16:00:00,2021-01-12 17:00:00,5,OPEN,10,93,1
Event#1176,Event#1176's description,2021-01-12 17:00:00,2021-01-12 18:00:00,6,OPEN,78,427,1
Event#1177,Event#1177's description,2021-01-12 18:00:00,2021-01-12 19:00:00,6,OPEN,204,24,1
Event#1178,Event#1178's description,2021-01-12 19:00:00,2021-01-12 20:00:00,13,OPEN,23,293,1
Event#1179,Event#1179's description,2021-01-12 20:00:00,2021-01-12 21:00:00,12,OPEN,297,328,1
Event#1180,Event#1180's description,2021-01-12 21:00:00,2021-01-12 22:00:00,9,OPEN,138,4,1
Event#1181,Event#1181's description,2021-01-12 22:00:00,2021-01-12 23:00:00,6,OPEN,211,96,1
Event#1182,Event#1182's description,2021-01-12 23:00:00,2021-01-13 00:00:00,5,OPEN,127,226,1
Event#1183,Event#1183's description,2021-01-13 00:00:00,2021-01-13 01:00:00,12,OPEN,314,337,1
Event#1184,Event#1184's description,2021-01-13 01:00:00,2021-01-13 02:00:00,8,OPEN,278,255,1
Event#1185,Event#1185's description,2021-01-13 02:00:00,2021-01-13 03:00:00,18,OPEN,67,163,1
Event#1186,Event#1186's description,2021-01-13 03:00:00,2021-01-13 04:00:00,17,OPEN,230,263,1
Event#1187,Event#1187's description,2021-01-13 04:00:00,2021-01-13 05:00:00,10,OPEN,154,301,1
Event#1188,Event#1188's description,2021-01-13 05:00:00,2021-01-13 06:00:00,8,OPEN,219,306,1
Event#1189,Event#1189's description,2021-01-13 06:00:00,2021-01-13 07:00:00,15,OPEN,12,157,1
Event#1190,Event#1190's description,2021-01-13 07:00:00,2021-01-13 08:00:00,7,OPEN,218,124,1
Event#1191,Event#1191's description,2021-01-13 08:00:00,2021-01-13 09:00:00,14,OPEN,282,118,1
Event#1192,Event#1192's description,2021-01-13 09:00:00,2021-01-13 10:00:00,9,OPEN,13,114,1
Event#1193,Event#1193's description,2021-01-13 10:00:00,2021-01-13 11:00:00,15,OPEN,44,118,1
Event#1194,Event#1194's description,2021-01-13 11:00:00,2021-01-13 12:00:00,20,OPEN,157,475,1
Event#1195,Event#1195's description,2021-01-13 12:00:00,2021-01-13 13:00:00,13,OPEN,317,318,1
Event#1196,Event#1196's description,2021-01-13 13:00:00,2021-01-13 14:00:00,14,OPEN,222,449,1
Event#1197,Event#1197's description,2021-01-13 14:00:00,2021-01-13 15:00:00,6,OPEN,202,450,1
Event#1198,Event#1198's description,2021-01-13 15:00:00,2021-01-13 16:00:00,16,OPEN,354,120,1
Event#1199,Event#1199's description,2021-01-13 16:00:00,2021-01-13 17:00:00,19,OPEN,369,230,1
Event#1200,Event#1200's description,2021-01-13 17:00:00,2021-01-13 18:00:00,6,OPEN,256,26,1
Event#1201,Event#1201's description,2021-01-13 18:00:00,2021-01-13 19:00:00,5,OPEN,100,106,1
Event#1202,Event#1202's description,2021-01-13 19:00:00,2021-01-13 20:00:00,6,OPEN,258,43,1
Event#1203,Event#1203's description,2021-01-13 20:00:00,2021-01-13 21:00:00,12,OPEN,323,390,1
Event#1204,Event#1204's description,2021-01-13 21:00:00,2021-01-13 22:00:00,11,OPEN,123,25,1
Event#1205,Event#1205's description,2021-01-13 22:00:00,2021-01-13 23:00:00,12,OPEN,143,33,1
Event#1206,Event#1206's description,2021-01-13 23:00:00,2021-01-14 00:00:00,14,OPEN,345,293,1
Event#1207,Event#1207's description,2021-01-14 00:00:00,2021-01-14 01:00:00,7,OPEN,256,49,1
Event#1208,Event#1208's description,2021-01-14 01:00:00,2021-01-14 02:00:00,17,OPEN,72,43,1
Event#1209,Event#1209's description,2021-01-14 02:00:00,2021-01-14 03:00:00,14,OPEN,21,201,1
Event#1210,Event#1210's description,2021-01-14 03:00:00,2021-01-14 04:00:00,10,OPEN,25,166,1
Event#1211,Event#1211's description,2021-01-14 04:00:00,2021-01-14 05:00:00,12,OPEN,382,324,1
Event#1212,Event#1212's description,2021-01-14 05:00:00,2021-01-14 06:00:00,13,OPEN,229,308,1
Event#1213,Event#1213's description,2021-01-14 06:00:00,2021-01-14 07:00:00,15,OPEN,112,356,1
Event#1214,Event#1214's description,2021-01-14 07:00:00,2021-01-14 08:00:00,16,OPEN,288,140,1
Event#1215,Event#1215's description,2021-01-14 08:00:00,2021-01-14 09:00:00,14,OPEN,159,119,1
Event#1216,Event#1216's description,2021-01-14 09:00:00,2021-01-14 10:00:00,9,OPEN,115,220,1
Event#1217,Event#1217's description,2021-01-14 10:00:00,2021-01-14 11:00:00,11,OPEN,364,414,1
Event#1218,Event#1218's description,2021-01-14 11:00:00,2021-01-14 12:00:00,11,OPEN,285,365,1
Event#1219,Event#1219's description,2021-01-14 12:00:00,2021-01-14 13:00:00,10,OPEN,76,94,1
Event#1220,Event#1220's description,2021-01-14 13:00:00,2021-01-14 14:00:00,17,OPEN,296,487,1
Event#1221,Event#1221's description,2021-01-14 14:00:00,2021-01-14 15:00:00,16,OPEN,181,227,1
Event#1222,Event#1222's description,2021-01-14 15:00:00,2021-01-14 16:00:00,16,OPEN,44,19,1
Event#1223,Event#1223's description,2021-01-14 16:00:00,2021-01-14 17:00:00,19,OPEN,212,207,1
Event#1224,Event#1224's description,2021-01-14 17:00:00,2021-01-14 18:00:00,8,OPEN,292,174,1
Event#1225,Event#1225's description,2021-01-14 18:00:00,2021-01-14 19:00:00,11,OPEN,242,448,1
Event#1226,Event#1226's description,2021-01-14 19:00:00,2021-01-14 20:00:00,7,OPEN,163,142,1
Event#1227,Event#1227's description,2021-01-14 20:00:00,2021-01-14 21:00:00,14,OPEN,18,410,1
Event#1228,Event#1228's description,2021-01-14 21:00:00,2021-01-14 22:00:00,6,OPEN,144,436,1
Event#1229,Event#1229's description,2021-01-14 22:00:00,2021-01-14 23:00:00,5,OPEN,249,182,1
Event#1230,Event#1230's description,2021-01-14 23:00:00,2021-01-15 00:00:00,15,OPEN,344,102,1
Event#1231,Event#1231's description,2021-01-15 00:00:00,2021-01-15 01:00:00,9,OPEN,231,481,1
Event#1232,Event#1232's description,2021-01-15 01:00:00,2021-01-15 02:00:00,12,OPEN,136,311,1
Event#1233,Event#1233's description,2021-01-15 02:00:00,2021-01-15 03:00:00,5,OPEN,315,53,1
Event#1234,Event#1234's description,2021-01-15 03:00:00,2021-01-15 04:00:00,18,OPEN,327,322,1
Event#1235,Event#1235's description,2021-01-15 04:00:00,2021-01-15 05:00:00,6,OPEN,400,304,1
Event#1236,Event#1236's description,2021-01-15 05:00:00,2021-01-15 06:00:00,12,OPEN,129,159,1
Event#1237,Event#1237's description,2021-01-15 06:00:00,2021-01-15 07:00:00,16,OPEN,331,407,1
Event#1238,Event#1238's description,2021-01-15 07:00:00,2021-01-15 08:00:00,13,OPEN,126,493,1
Event#1239,Event#1239's description,2021-01-15 08:00:00,2021-01-15 09:00:00,12,OPEN,120,27,1
Event#1240,Event#1240's description,2021-01-15 09:00:00,2021-01-15 10:00:00,15,OPEN,241,61,1
Event#1241,Event#1241's description,2021-01-15 10:00:00,2021-01-15 11:00:00,19,OPEN,202,490,1
Event#1242,Event#1242's description,2021-01-15 11:00:00,2021-01-15 12:00:00,9,OPEN,264,415,1
Event#1243,Event#1243's description,2021-01-15 12:00:00,2021-01-15 13:00:00,20,OPEN,377,144,1
Event#1244,Event#1244's description,2021-01-15 13:00:00,2021-01-15 14:00:00,16,OPEN,121,1,1
Event#1245,Event#1245's description,2021-01-15 14:00:00,2021-01-15 15:00:00,12,OPEN,307,419,1
Event#1246,Event#1246's description,2021-01-15 15:00:00,2021-01-15 16:00:00,9,OPEN,95,493,1
Event#1247,Event#1247's description,2021-01-15 16:00:00,2021-01-15 17:00:00,7,OPEN,277,257,1
Event#1248,Event#1248's description,2021-01-15 17:00:00,2021-01-15 18:00:00,11,OPEN,211,244,1
Event#1249,Event#1249's description,2021-01-15 18:00:00,2021-01-15 19:00:00,14,OPEN,389,451,1
Event#1250,Event#1250's description,2021-01-15 19:00:00,2021-01-15 20:00:00,20,OPEN,220,492,1
Event#1251,Event#1251's description,2021-01-15 20:00:00,2021-01-15 21:00:00,16,OPEN,10,471,1
Event#1252,Event#1252's description,2021-01-15 21:00:00,2021-01-15 22:00:00,18,OPEN,27,280,1
Event#1253,Event#1253's description,2021-01-15 22:00:00,2021-01-15 23:00:00,16,OPEN,124,74,1
Event#1254,Event#1254's description,2021-01-15 23:00:00,2021-01-16 00:00:00,11,OPEN,225,314,1
Event#1255,Event#1255's description,2021-01-16 00:00:00,2021-01-16 01:00:00,7,OPEN,273,108,1
Event#1256,Event#1256's description,2021-01-16 01:00:00,2021-01-16 02:00:00,12,OPEN,142,197,1
Event#1257,Event#1257's description,2021-01-16 02:00:00,2021-01-16 03:00:00,8,OPEN,256,110,1
Event#1258,Event#1258's description,2021-01-16 03:00:00,2021-01-16 04:00:00,11,OPEN,114,191,1
Event#1259,Event#1259's description,2021-01-16 04:00:00,2021-01-16 05:00:00,20,OPEN,176,71,1
Event#1260,Event#1260's description,2021-01-16 05:00:00,2021-01-16 06:00:00,5,OPEN,317,397,1
Event#1261,Event#1261's description,2021-01-16 06:00:00,2021-01-16 07:00:00,11,OPEN,255,114,1
Event#1262,Event#1262's description,2021-01-16 07:00:00,2021-01-16 08:00:00,10,OPEN,132,102,1
Event#1263,Event#1263's description,2021-01-16 08:00:00,2021-01-16 09:00:00,17,OPEN,188,246,1
Event#1264,Event#1264's description,2021-01-16 09:00:00,2021-01-16 10:00:00,15,OPEN,217,321,1
Event#1265,Event#1265's description,2021-01-16 10:00:00,2021-01-16 11:00:00,8,OPEN,76,495,1
Event#1266,Event#1266's description,2021-01-16 11:00:00,2021-01-16 12:00:00,11,OPEN,64,195,1
Event#1267,Event#1267's description,2021-01-16 12:00:00,2021-01-16 13:00:00,9,OPEN,306,350,1
Event#1268,Event#1268's description,2021-01-16 13:00:00,2021-01-16 14:00:00,14,OPEN,68,473,1
Event#1269,Event#1269's description,2021-01-16 14:00:00,2021-01-16 15:00:00,20,OPEN,173,95,1
Event#1270,Event#1270's description,2021-01-16 15:00:00,2021-01-16 16:00:00,10,OPEN,11,240,1
Event#1271,Event#1271's description,2021-01-16 16:00:00,2021-01-16 17:00:00,6,OPEN,61,27,1
Event#1272,Event#1272's description,2021-01-16 17:00:00,2021-01-16 18:00:00,19,OPEN,96,224,1
Event#1273,Event#1273's description,2021-01-16 18:00:00,2021-01-16 19:00:00,17,OPEN,301,426,1
Event#1274,Event#1274's description,2021-01-16 19:00:00,2021-01-16 20:00:00,14,OPEN,289,330,1
Event#1275,Event#1275's description,2021-01-16 20:00:00,2021-01-16 21:00:00,13,OPEN,102,13,1
Event#1276,Event#1276's description,2021-01-16 21:00:00,2021-01-16 22:00:00,15,OPEN,94,453,1
Event#1277,Event#1277's description,2021-01-16 22:00:00,2021-01-16 23:00:00,17,OPEN,394,175,1
Event#1278,Event#1278's description,2021-01-16 23:00:00,2021-01-17 00:00:00,9,OPEN,83,428,1
